Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness
158.off,Table,0.24836942540112825,-0.41138399523312125,1.8325130591737244,5.46832646207398,-1.0017530363377587,-0.6534355436330809,-1.0366856655397012,3.9432005703957036,4.294674198605704,2.175686726410433,-0.2652265988216215,-0.5297416335745855
159.off,Table,0.8974457650676445,-0.2841123046344118,2.5466151718511116,4.0609497580563305,-1.0330935360101623,-0.3084431139352589,-0.6203754916408768,1.4428039795306096,0.8741425114828513,0.4829346547305626,0.11687296320194504,-0.11817334801997265
160.off,Table,-0.22387732239315206,-0.5530476605414256,3.4573203405480544,0.9855859238263665,-1.0578613161956198,-0.2338339608793508,-0.8909508745994054,0.6758440313488838,0.1866629588481437,0.04534728963835472,-0.05948068080893181,-0.007572501314920954
161.off,Teddy,0.3343987511351816,0.37295043173534626,-0.6173563483457413,0.7135398063349936,0.8284774213902487,-0.43689885110150367,0.7396170990453402,0.43489482857877787,0.29087000200963176,0.47616598302288254,-0.0006961328053061961,-0.4700025466966704
162.off,Teddy,-0.1661925216657333,-0.027018643950833646,-0.6360899088022012,-0.41657889853395175,1.0357643058784092,-0.4554090361421959,0.3735632346000059,-0.31811655673621886,-0.2935544995753383,0.07331938129122416,-0.20644205081799585,-0.5044299764101474
163.off,Teddy,-0.0723405621787059,0.02755255589680092,-0.6235374530410533,-0.07549017111037849,0.8923834007361314,-0.3919703235894975,0.43101699130540816,-0.135033148016623,-0.16004170403895432,0.17565618763152677,-0.14765750281437023,-0.49348437348980595
164.off,Teddy,0.3519399493840288,0.4104462207737856,-0.624930016921454,0.7541677896771114,0.9073552266368274,-0.4688968694303811,0.7112173592280275,0.3756994930257212,0.2945245977805291,0.5503842563055195,-0.5591493388397495,-0.5359214366022479
165.off,Teddy,-0.15072845801203275,-0.02453735887794025,-0.6303925168439818,-0.2771183779538619,0.9682668204165992,-0.39671866472438827,0.6421405831664772,-0.22546991548218182,-0.24672414275218899,0.07484269496585051,-0.2652265988216215,-0.46205619199186926
166.off,Teddy,-0.03264033799088027,0.04846471120914031,-0.6170417250946673,-0.027285234410851424,0.8253313852807552,-0.4726809555542903,0.16336817882092933,0.07769274273340387,0.04210364172825163,0.3792829889030778,-0.2946188728234343,-0.5400126623189039
167.off,Teddy,0.12654002099875147,0.1787293433779635,-0.6146233678608861,0.08463559203452455,0.8014794273560949,-0.5428440344435614,0.10652945498343415,0.2826357103676006,0.25240211615458014,0.5760688254550345,-0.23583432481980865,-0.5817253858930228
168.off,Teddy,-0.07990425827867216,0.03328183128435258,-0.6299429348435884,-0.03330465592050615,0.9631176668626211,-0.4176656668216862,0.5068371721195863,-0.15434401546356558,-0.18898268837753546,0.1292821975654378,-0.23583432481980865,-0.46922852074176674
169.off,Teddy,0.10229473617728853,0.1159848873993491,-0.5929700204487254,0.04072476908773776,0.6110867874800551,-0.3084162072069661,0.37676882305371806,0.25872924758000027,0.030369048922533424,0.14769628619255853,-0.05948068080893181,-0.2987555828915054
170.off,Teddy,0.09870932649289992,0.11691642926674743,-0.5951286010087766,-0.08465175454529963,0.6283825206428716,-0.3669628384197304,0.3846394340846522,0.1802056806875489,-0.019971098987452186,0.1262959320243643,0.23444205920919625,-0.3159968748816655
171.off,Teddy,-0.03143150777892489,0.008861722640041493,-0.5929031991744688,-0.07652377470663957,0.6105567476155761,-0.5520374526850407,0.28319113618067493,-0.20173734152242687,-0.11428175574324088,0.3766713863156613,-0.05948068080893181,-0.6443011510313766
172.off,Teddy,-0.15217588864597242,-0.009232679783280089,-0.6393972968815,-0.615731718284391,1.0769584331261937,-0.4644032358820329,0.6400143433831306,-0.36398589270868886,-0.29984468895878186,0.1182571240676567,-0.2946188728234343,-0.5564412752729818
173.off,Teddy,0.27078311538818656,0.29939665135881877,-0.6114000467857353,0.3763243980544538,0.7705698703641054,-0.5607339303415538,0.9049634206376129,0.0720930286640543,0.10221289454934848,0.5196176513172986,0.20504978520738346,-0.6224713231426476
174.off,Teddy,-0.19466660945082523,-0.10101389347003409,-0.6032133536144653,0.30995102682991316,0.6962976618288554,-0.45138338016299717,-0.1593472754515139,-0.05914069728339235,-0.1099042758813365,0.20105804369229202,-0.23583432481980865,-0.47837876179013955
175.off,Teddy,-0.1971594111007686,-0.07669895098231122,-0.6212905793278143,0.13955115516056998,0.8686809208465968,-0.4245908846571798,0.389334486283036,-0.2154141557810389,-0.23031194331262667,0.10353747564225567,-0.3827956948288727,-0.47840598251290095
176.off,Teddy,0.37138427895478865,0.34996529108355034,-0.5944944021750589,1.2037801673657105,0.6232658147243756,-0.5614304120878284,0.037336885097087755,0.7957850481666803,0.8093372813583041,1.0081667401003644,0.23444205920919625,-0.6461369884540524
177.off,Teddy,0.1822202947465761,0.20367059099093446,-0.6035779573342865,-0.37895192392684385,0.6994829805024525,-0.5438963564098322,0.3168807658567159,0.09954517801924466,0.08541851494558866,0.4476876994807594,-0.0006961328053061961,-0.5727496053985872
178.off,Teddy,0.14194255623250257,0.21176648554570976,-0.6233656724557206,0.7579127227806077,0.8905516314533929,-0.4988151985943162,0.3917656383894047,0.14361727870295807,0.09926506353677625,0.4235075353274843,-0.030088406807119005,-0.542382311207623
179.off,Teddy,0.27717161610528745,0.306221001173209,-0.6118315263466441,0.1501935425432673,0.7746505746411038,-0.4915295939278451,0.27711082646499774,0.29079854071775385,0.23723399924966618,0.5353434792230168,-0.14765750281437023,-0.5560847338869113
180.off,Teddy,-0.19611276862301266,-0.0775337797747692,-0.6202203676569112,-0.016787696800801423,0.8575835904411944,-0.287690482497869,0.4379096036778915,-0.25161352045765706,-0.32539321016061495,-0.09329291144137195,-0.2652265988216215,-0.3383819411535425
361.off,Vase,0.13930121312351976,0.016221515047443683,-0.5016331069920135,-0.6756690459714841,0.09771462207400958,-0.5912673145627869,0.40050539370627314,-0.23913623565929348,-0.07786911321046289,0.5223360975875267,0.2932266072128219,-0.7311451852508041
362.off,Vase,0.06293926969213029,0.0013430413076231283,-0.5355739888186295,0.12083837352183611,0.2492749283746966,-0.43895382880194156,0.2293955244078855,-0.016205714201646636,-0.07815482215602718,0.22249465885233025,0.17565751120557066,-0.4750681363984392
363.off,Vase,-0.5149444010655623,-0.213523513048403,-0.6916133289988925,-0.7349923792942009,2.020381990522189,-0.34450434595681495,0.8122159151966042,-0.8127388677968539,-0.6437066405824199,-0.28826363820539896,3.056100363383226,-0.4943230935875757
364.off,Vase,0.3565337257032927,0.1502872144793713,-0.4839001253248985,-0.7734484169303473,0.030893982250131694,-0.6180607482151315,-0.21855831727860325,0.36827416373517663,0.46107325136857535,0.8883988366066917,0.08748068920013223,-0.7076243361355102
365.off,Vase,1.472885223044637,2.6384410057358525,-0.7215551390287882,-0.3159105869520346,3.037865163147531,-0.6671826664557775,1.3926158944325995,1.7511859299372818,2.2219031753297016,2.016774296890607,3.879084035433985,-0.8108077905727957
366.off,Vase,0.02071770536979638,0.2613434778062937,-0.6816871133299803,-0.43594134947203733,1.7840735229204998,-0.5314122993464107,0.7988382964972339,-0.10830189487550676,-0.014463782634693521,0.49160643190222525,0.7635029912418269,-0.6706903957843369
367.off,Vase,0.015868852636254312,0.4303792812758544,-0.7202679857363596,-0.7372523075199456,2.980870734458679,-0.6471073929369263,0.7610962369669021,-0.23476495936567723,-0.015143356622887086,0.6753098280021628,2.4682548833469697,-0.795920399912538
368.off,Vase,1.323290398630055,2.4778193291419197,-0.7273496744381692,-0.5951797188567319,3.3152145080070414,-0.6721251034372838,2.8658062022786197,0.1971501716163884,0.4161016511994199,1.0284957520435867,1.6158789372943982,-0.8080035155772267
369.off,Vase,0.6104279185378466,1.089988213278659,-0.7049088850199187,0.31220613839938316,2.4037704609640045,-0.6212246305467506,1.2155543368394288,0.6128341952739483,0.8124536066119402,1.2372083435798507,1.8804094033107135,-0.7817328915432906
370.off,Vase,0.20123954637343444,0.7085895156125557,-0.7263223630580011,-0.6031084175091403,3.263394851256994,-0.635147697294889,0.9526083252960675,0.11548893162982601,0.3327819249854441,0.9673196140525583,2.762177623365098,-0.8071387126971663
371.off,Vase,0.43696299852524656,1.0446835846288929,-0.7271695214255572,-0.07616623766365295,3.306039406477878,-0.6221810986396628,1.0791379647181243,0.6315072715314497,0.8216337385070205,1.229667390620104,3.1148849113868518,-0.7747929711374526
372.off,Vase,0.16425925803428634,0.4908070656667663,-0.6989213854379759,0.1465178004658515,2.2202299923492026,-0.6367092038267557,0.4394361080246798,0.30570209059226894,0.30080473435078664,0.6463829636413921,1.0574257312599549,-0.6118266230534052
373.off,Vase,-0.18129001483896215,0.06361947167717222,-0.6824097316849248,-0.7160240935150411,1.8000808761814788,-0.502704021956775,1.1805181456156166,-0.5287282152776908,-0.3799943340191129,0.12838686669580537,2.7033930753614723,-0.6373816559888138
374.off,Vase,-0.30529261083447784,-0.1356149196280873,-0.6378052764785391,-0.6153638038669093,1.056937383905965,-0.33935983259350644,1.3231604302524438,-0.6965746234742687,-0.5741035415462092,-0.22497395722826433,2.7033930753614723,-0.47576745082440464
375.off,Vase,-0.39423773129437206,-0.17417894879034357,-0.6577490324120441,-0.6778841836815798,1.3370496932334317,-0.575132437233957,0.19695564467003124,-0.65600747004307,-0.565462179948964,-0.25465212515179925,0.05808841519831942,-0.42610630137777894
376.off,Vase,0.2798357351942229,0.4491779641543939,-0.659366007629639,-0.8015301127657872,1.362909946648585,-0.574911454549823,0.9773668195243723,-0.045233800527993216,-0.08476595931259075,0.24274124416537235,0.5577570732291371,-0.5010390186807785
377.off,Vase,-0.07584420605088275,0.16060621268561298,-0.6806425915080729,-0.6722914258804769,1.7612401143181686,-0.5403384131874225,0.7459961582124447,-0.3911635849090519,-0.2608517995795825,0.26314662540908584,1.3219561972762701,-0.6562634035852609
378.off,Vase,0.17109738444248293,0.44029366876239345,-0.6864705912411511,1.163828091077744,1.8933888573058055,-0.632341635033556,0.1297403986841284,0.5864999143897107,0.542096532155355,0.7767792738578505,0.8516798132472653,-0.5930217288185085
379.off,Vase,-0.0022710722994354433,0.42175919499316966,-0.7225597818856347,-0.7493006138004131,3.083455103203698,-0.648184489627421,0.7576629661211103,-0.25603350501372235,-0.033910089498077646,0.6604905921393881,2.8209621713687234,-0.7966249024028722
380.off,Vase,0.686608811677183,0.38941994397976754,-0.47624874951913493,-0.58165748369895,0.004223988132649963,-0.5961376417451315,0.40569224777843355,0.04979775398369175,0.16364515459294718,0.6863192772254573,1.2631716492726446,-0.7118197174932547
