Mesh name,Class name,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
128.off,Octopus,0.14671,0.21044,0.17730333333333334,0.13380333333333333,0.09836333333333333,0.07816666666666666,0.06092,0.04816666666666667,0.033466666666666665,0.01266,0.08660666666666667,0.32133,0.23560333333333333,0.23629333333333333,0.09649666666666666,0.02367,0.0,0.0,0.0,0.0,0.09506666666666666,0.29500333333333334,0.30189666666666665,0.19130666666666668,0.08296666666666666,0.02904,0.00469,3e-05,0.0,0.0,0.09412,0.35380333333333336,0.35788333333333333,0.15699333333333335,0.03333333333333333,0.00379,7.666666666666667e-05,0.0,0.0,0.0,0.24610333333333334,0.5552533333333334,0.19359,0.005053333333333333,0.0,0.0,0.0,0.0,0.0,0.0
129.off,Octopus,0.13723333333333335,0.20918,0.18363333333333334,0.13786,0.10117333333333334,0.07922666666666667,0.061963333333333336,0.05019333333333333,0.0301,0.009436666666666666,0.0,0.35025,0.20438333333333333,0.16202333333333332,0.16476666666666667,0.11857666666666666,0.0,0.0,0.0,0.0,0.06415333333333334,0.19974,0.27488666666666667,0.22537333333333334,0.14245,0.06223,0.02526,0.005713333333333333,0.00019333333333333333,0.0,0.05111,0.23750333333333334,0.35217333333333334,0.23145333333333334,0.09496666666666667,0.02752,0.005083333333333333,0.00019,0.0,0.0,0.11917333333333334,0.4840466666666667,0.3317333333333333,0.062373333333333336,0.0026633333333333335,1e-05,0.0,0.0,0.0,0.0
130.off,Octopus,0.13865333333333332,0.20845,0.18353666666666665,0.13908,0.10186333333333333,0.07826,0.05875333333333333,0.048716666666666665,0.03151,0.011176666666666666,0.0,0.32916,0.25039,0.18192666666666665,0.16354333333333335,0.07498,0.0,0.0,0.0,0.0,0.07141333333333333,0.21652,0.2834933333333333,0.22305,0.13594,0.05196,0.015106666666666666,0.0025166666666666666,0.0,0.0,0.06186,0.2673433333333333,0.3441166666666667,0.21966666666666668,0.08308,0.020816666666666667,0.0030266666666666667,9e-05,0.0,0.0,0.15874,0.5186,0.2732466666666667,0.04534666666666667,0.00405,1.6666666666666667e-05,0.0,0.0,0.0,0.0
131.off,Octopus,0.10471,0.19472333333333333,0.20588,0.16444666666666666,0.12535,0.08611,0.05677666666666667,0.035386666666666663,0.01978,0.006836666666666666,0.02394,0.20815666666666666,0.21344,0.18738333333333335,0.23515666666666668,0.09977666666666667,0.032146666666666664,0.0,0.0,0.0,0.05075333333333333,0.14366,0.25987,0.2661766666666667,0.16816,0.07582333333333334,0.032556666666666664,0.003,0.0,0.0,0.03170333333333333,0.16345,0.2961933333333333,0.30205666666666664,0.15228,0.04394666666666667,0.009423333333333334,0.0009466666666666666,0.0,0.0,0.07543333333333334,0.34277,0.3844,0.16282333333333332,0.03199,0.00258,3.3333333333333333e-06,0.0,0.0,0.0
132.off,Octopus,0.17008,0.219,0.13399333333333333,0.1191,0.10942666666666667,0.08605,0.06497666666666667,0.05109333333333333,0.03392333333333333,0.012356666666666667,0.021656666666666668,0.43240666666666666,0.09343,0.21613,0.14291666666666666,0.09346,0.0,0.0,0.0,0.0,0.11026666666666667,0.28358666666666665,0.23473666666666668,0.22041,0.06484666666666666,0.04683333333333333,0.038823333333333335,0.0004966666666666666,0.0,0.0,0.08006333333333333,0.3268333333333333,0.42657333333333336,0.15572,0.01081,0.0,0.0,0.0,0.0,0.0,0.15841666666666668,0.60787,0.23335,0.00036333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
133.off,Octopus,0.12114333333333334,0.19207666666666667,0.1971,0.1598,0.11629666666666667,0.08195666666666666,0.06007,0.039656666666666666,0.023703333333333333,0.008196666666666666,0.025173333333333332,0.32620333333333335,0.23673333333333332,0.21787,0.16586333333333333,0.028156666666666667,0.0,0.0,0.0,0.0,0.08405333333333333,0.20782333333333333,0.3265533333333333,0.22686,0.11436333333333333,0.035313333333333335,0.005006666666666667,2.6666666666666667e-05,0.0,0.0,0.06161,0.27242666666666665,0.35631,0.22401,0.07328333333333334,0.01172,0.00064,0.0,0.0,0.0,0.1346,0.49393333333333334,0.3060966666666667,0.061663333333333334,0.0036866666666666667,2e-05,0.0,0.0,0.0,0.0
134.off,Octopus,0.1054,0.19611,0.20865333333333333,0.16484666666666667,0.11837,0.08259333333333334,0.05823333333333333,0.037496666666666664,0.021743333333333333,0.006553333333333334,0.038106666666666664,0.18652,0.27208333333333334,0.27108666666666664,0.17176333333333332,0.05996666666666667,0.0004733333333333333,0.0,0.0,0.0,0.05284,0.17735666666666666,0.3006433333333333,0.25411666666666666,0.14651333333333333,0.04987333333333333,0.01743,0.0012266666666666667,0.0,0.0,0.03607,0.20338,0.33862333333333333,0.27827666666666667,0.11732666666666666,0.02433,0.00199,3.3333333333333333e-06,0.0,0.0,0.10097,0.40448666666666666,0.35213,0.13035333333333332,0.01195,0.00011,0.0,0.0,0.0,0.0
135.off,Octopus,0.08998333333333333,0.19084,0.20876,0.17933,0.13730666666666666,0.09164666666666667,0.054753333333333334,0.029343333333333332,0.013946666666666666,0.00409,0.012423333333333333,0.05542333333333333,0.20317333333333334,0.35448,0.23042333333333334,0.09973333333333333,0.04434333333333333,0.0,0.0,0.0,0.039896666666666664,0.11754333333333333,0.20087666666666668,0.22478666666666666,0.22537666666666667,0.14273,0.04521,0.00358,0.0,0.0,0.019646666666666666,0.12303666666666667,0.22093666666666667,0.2728566666666667,0.22909,0.11429,0.01926,0.0008833333333333333,0.0,0.0,0.04284333333333333,0.23077666666666666,0.3657,0.27488666666666667,0.07798,0.0075966666666666665,0.00021666666666666666,0.0,0.0,0.0
136.off,Octopus,0.10475666666666666,0.20424,0.19829,0.16216,0.11995666666666667,0.08636333333333333,0.06062,0.03798,0.019576666666666666,0.006056666666666667,0.020786666666666665,0.17636,0.37973666666666667,0.24072,0.15115,0.031246666666666666,0.0,0.0,0.0,0.0,0.06331333333333333,0.20057,0.29228333333333334,0.25399666666666665,0.14920666666666665,0.03599,0.004586666666666667,5.333333333333333e-05,0.0,0.0,0.04316333333333333,0.22929333333333332,0.3447266666666667,0.27407333333333334,0.09645333333333334,0.012263333333333333,2.6666666666666667e-05,0.0,0.0,0.0,0.10588,0.43624666666666667,0.36357333333333336,0.08862666666666667,0.005663333333333334,1e-05,0.0,0.0,0.0,0.0
137.off,Octopus,0.12396666666666667,0.19600666666666666,0.19278,0.15271,0.11721666666666666,0.08732333333333334,0.05912333333333333,0.038636666666666666,0.02397,0.008266666666666667,0.016796666666666668,0.19754666666666668,0.35130666666666666,0.18988333333333332,0.15471666666666667,0.06787,0.02188,0.0,0.0,0.0,0.06681333333333334,0.18655333333333332,0.26588666666666666,0.23326666666666668,0.17567333333333332,0.05590333333333333,0.013506666666666667,0.0023966666666666667,0.0,0.0,0.05451333333333333,0.22277,0.31954,0.25182666666666664,0.11238333333333334,0.033846666666666664,0.0051133333333333334,6.666666666666667e-06,0.0,0.0,0.11049,0.4157033333333333,0.3419066666666667,0.11237666666666667,0.01839,0.0011333333333333334,0.0,0.0,0.0,0.0
138.off,Octopus,0.12116333333333333,0.20723,0.18828,0.14573,0.11432333333333333,0.08868333333333334,0.06448,0.04152666666666667,0.022153333333333334,0.00643,0.0,0.11216333333333334,0.35152,0.20897333333333334,0.16272333333333333,0.15803333333333333,0.006586666666666667,0.0,0.0,0.0,0.050383333333333336,0.15796666666666667,0.24614666666666668,0.24309666666666666,0.16217666666666666,0.08642,0.04575,0.007906666666666666,0.00015333333333333334,0.0,0.03381666666666667,0.16636333333333334,0.30289333333333335,0.2948266666666667,0.15120333333333333,0.04423666666666667,0.006613333333333333,4.6666666666666665e-05,0.0,0.0,0.07103333333333334,0.3568133333333333,0.40155,0.14654333333333333,0.023366666666666668,0.0006933333333333333,0.0,0.0,0.0,0.0
139.off,Octopus,0.16036666666666666,0.20752333333333334,0.16927333333333333,0.12823666666666667,0.09724666666666666,0.07492333333333333,0.06102333333333333,0.04712,0.037213333333333334,0.017073333333333333,0.05601,0.31189,0.22879666666666668,0.18130333333333334,0.18008333333333335,0.03659,0.005326666666666667,0.0,0.0,0.0,0.08552,0.24163666666666667,0.27995333333333333,0.21297,0.11746666666666666,0.04936,0.012246666666666666,0.0008466666666666667,0.0,0.0,0.08275333333333333,0.31993666666666665,0.32446,0.19167333333333333,0.06461333333333333,0.014433333333333333,0.002096666666666667,3.3333333333333335e-05,0.0,0.0,0.22923,0.56363,0.19103333333333333,0.016026666666666668,8e-05,0.0,0.0,0.0,0.0,0.0
140.off,Octopus,0.13414666666666666,0.20829333333333333,0.18367666666666665,0.14253,0.10492666666666667,0.07969,0.060153333333333336,0.04589666666666667,0.030226666666666666,0.01046,0.03491,0.3186,0.22608,0.20747333333333334,0.18758333333333332,0.025353333333333332,0.0,0.0,0.0,0.0,0.07566333333333333,0.22841,0.30107666666666666,0.21830666666666668,0.12533,0.04143,0.009246666666666667,0.0005366666666666666,0.0,0.0,0.06472,0.28667333333333334,0.34736333333333336,0.21518,0.07207666666666666,0.01329,0.0006966666666666666,0.0,0.0,0.0,0.16800666666666667,0.5211366666666667,0.26961,0.04058,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0
201.off,Plier,0.24868666666666667,0.17961,0.12654666666666667,0.09661,0.0811,0.06555333333333334,0.05672,0.05576,0.05986333333333333,0.02955,0.08184333333333334,0.23017333333333334,0.21059,0.18896666666666667,0.23635666666666666,0.05207,0.0,0.0,0.0,0.0,0.13277333333333333,0.21725,0.20504333333333333,0.22994,0.11065,0.06979333333333333,0.03191,0.00264,0.0,0.0,0.11223333333333334,0.4084566666666667,0.27147333333333334,0.12923666666666667,0.056973333333333334,0.020893333333333333,0.0007333333333333333,0.0,0.0,0.0,0.2579633333333333,0.6593566666666667,0.08268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.off,Plier,0.24330666666666667,0.17992666666666668,0.13095666666666667,0.10120666666666667,0.08225666666666667,0.06549333333333333,0.05527666666666667,0.054316666666666666,0.05837333333333333,0.028886666666666668,0.07760333333333333,0.23640666666666665,0.21218333333333333,0.16530666666666666,0.22815666666666667,0.08034333333333334,0.0,0.0,0.0,0.0,0.13017333333333334,0.20809333333333332,0.20426666666666668,0.22230666666666668,0.13006666666666666,0.06683,0.03324333333333333,0.00502,0.0,0.0,0.10771,0.39424333333333333,0.2685266666666667,0.13476,0.06481,0.026206666666666666,0.0037433333333333333,0.0,0.0,0.0,0.24489666666666668,0.6462,0.10889333333333333,1e-05,0.0,0.0,0.0,0.0,0.0,0.0
203.off,Plier,0.23930666666666667,0.17272666666666667,0.13782666666666665,0.1084,0.08267333333333333,0.06577,0.05393666666666667,0.0553,0.05649333333333333,0.027566666666666666,0.06727666666666667,0.20502,0.21068,0.19789333333333334,0.20419333333333334,0.11493666666666667,0.0,0.0,0.0,0.0,0.12233,0.19628333333333334,0.19899,0.20313333333333333,0.16543333333333332,0.0743,0.03410333333333333,0.0054266666666666664,0.0,0.0,0.09621666666666667,0.3706466666666667,0.27054333333333336,0.14072333333333334,0.07852666666666666,0.03533666666666667,0.008,6.666666666666667e-06,0.0,0.0,0.21828333333333333,0.6419866666666667,0.13957,0.00016,0.0,0.0,0.0,0.0,0.0,0.0
204.off,Plier,0.25739,0.19638,0.11812333333333333,0.07730666666666666,0.06733333333333333,0.06284666666666666,0.06612,0.06646333333333333,0.05985666666666667,0.02818,0.08703666666666666,0.24424666666666667,0.18943666666666667,0.19711666666666666,0.16461333333333333,0.11755,0.0,0.0,0.0,0.0,0.14658333333333334,0.20588,0.21516,0.19621333333333332,0.11371333333333333,0.07921333333333333,0.042916666666666665,0.00032,0.0,0.0,0.13254666666666667,0.4111066666666667,0.24471333333333334,0.12810333333333335,0.062036666666666664,0.01975,0.0017433333333333333,0.0,0.0,0.0,0.3097066666666667,0.62446,0.06583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.off,Plier,0.22976,0.18722666666666668,0.13731333333333334,0.10269,0.08378,0.06681333333333334,0.05554666666666667,0.05492,0.05483333333333333,0.027116666666666667,0.08406333333333334,0.25175,0.21672333333333332,0.19219,0.13682666666666668,0.11844666666666667,0.0,0.0,0.0,0.0,0.12777666666666668,0.20369,0.23724666666666666,0.22209666666666666,0.11579333333333333,0.06068333333333333,0.028256666666666666,0.004456666666666667,0.0,0.0,0.11122666666666667,0.39467,0.26171,0.13774333333333333,0.07221333333333334,0.021903333333333334,0.0005333333333333334,0.0,0.0,0.0,0.29602,0.6099933333333334,0.09398666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.off,Plier,0.23407666666666666,0.17343,0.13823666666666667,0.11254,0.08397666666666667,0.06626,0.05357,0.05503333333333333,0.05466666666666667,0.02821,0.06203,0.21114666666666668,0.21286333333333332,0.18925666666666666,0.17951333333333333,0.14519,0.0,0.0,0.0,0.0,0.11925666666666666,0.18699666666666667,0.20269666666666666,0.18620333333333333,0.18442666666666666,0.07808333333333334,0.03424666666666667,0.00809,0.0,0.0,0.09241,0.3598266666666667,0.26870333333333335,0.14269666666666667,0.08356333333333334,0.039516666666666665,0.012823333333333334,0.00046,0.0,0.0,0.21317333333333333,0.6307566666666666,0.15551666666666666,0.0005533333333333333,0.0,0.0,0.0,0.0,0.0,0.0
207.off,Plier,0.23492333333333335,0.16983666666666666,0.13981333333333335,0.11820333333333333,0.08400666666666666,0.06285,0.05445,0.05444333333333334,0.05400666666666667,0.027466666666666667,0.04768666666666667,0.18835333333333334,0.21530333333333335,0.19187333333333334,0.18230666666666667,0.17447666666666667,0.0,0.0,0.0,0.0,0.11619333333333333,0.17409666666666668,0.19481333333333334,0.17556333333333332,0.18007,0.11076333333333334,0.03740333333333333,0.010883333333333333,0.00021333333333333333,0.0,0.0868,0.34127,0.2676866666666667,0.14256,0.09277,0.04793666666666667,0.01878,0.0021966666666666666,0.0,0.0,0.19425333333333333,0.6178933333333333,0.18653333333333333,0.00132,0.0,0.0,0.0,0.0,0.0,0.0
208.off,Plier,0.23116666666666666,0.1749,0.14149,0.11362,0.08177,0.06369333333333334,0.05923333333333333,0.05486333333333333,0.0524,0.026863333333333333,0.05791333333333333,0.19487,0.20097333333333334,0.16505,0.17142,0.17897333333333335,0.0308,0.0,0.0,0.0,0.10962,0.17168333333333333,0.18751,0.18148,0.15876333333333334,0.12601,0.04802,0.014796666666666666,0.002116666666666667,0.0,0.08033333333333334,0.32672666666666667,0.27225,0.14492333333333332,0.09433333333333334,0.052443333333333335,0.022936666666666668,0.0059833333333333336,7e-05,0.0,0.18528666666666666,0.5972633333333334,0.21274333333333334,0.004706666666666666,0.0,0.0,0.0,0.0,0.0,0.0
209.off,Plier,0.23208333333333334,0.17904666666666666,0.14046,0.10799333333333333,0.07857333333333333,0.06528333333333333,0.06144666666666666,0.05671,0.05167666666666667,0.026726666666666666,0.06019,0.21764333333333333,0.20154333333333332,0.16598,0.14948,0.17065666666666668,0.034506666666666665,0.0,0.0,0.0,0.11208333333333333,0.17679666666666666,0.19565,0.18676666666666666,0.15217333333333333,0.10842666666666667,0.05310666666666667,0.01389,0.0011066666666666666,0.0,0.08533,0.33616,0.27002333333333334,0.14417,0.09101,0.048003333333333335,0.020116666666666668,0.005173333333333334,1.3333333333333333e-05,0.0,0.19814333333333334,0.6054633333333334,0.19275333333333333,0.00364,0.0,0.0,0.0,0.0,0.0,0.0
210.off,Plier,0.23540666666666665,0.18653,0.13669,0.09671,0.07340666666666666,0.06759,0.06475,0.060053333333333334,0.052513333333333335,0.02635,0.06537333333333334,0.25738,0.18588333333333334,0.18012,0.16553333333333334,0.14571,0.0,0.0,0.0,0.0,0.12429333333333334,0.19655,0.20900666666666667,0.19254333333333334,0.14613666666666666,0.08190333333333333,0.04359333333333333,0.005973333333333333,0.0,0.0,0.09994,0.37116,0.26699333333333336,0.13853,0.07743333333333334,0.03444666666666667,0.01061,0.0008866666666666667,0.0,0.0,0.23388666666666666,0.61852,0.14672333333333334,0.00087,0.0,0.0,0.0,0.0,0.0,0.0
211.off,Plier,0.24447333333333332,0.19227333333333332,0.1301,0.08616,0.07109333333333333,0.06476333333333334,0.06324666666666667,0.06404,0.05601333333333333,0.027836666666666666,0.07566,0.26845,0.19577333333333333,0.1904,0.15940666666666667,0.11031,0.0,0.0,0.0,0.0,0.13534,0.21209333333333333,0.22494,0.19175666666666666,0.12411,0.07328666666666667,0.03682333333333333,0.00165,0.0,0.0,0.12021333333333334,0.4021533333333333,0.2549266666666667,0.13176666666666667,0.06471666666666667,0.022183333333333333,0.00404,0.0,0.0,0.0,0.29006666666666664,0.6282933333333334,0.08162333333333334,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0
212.off,Plier,0.28239,0.19725666666666666,0.10160666666666666,0.06679,0.05816333333333333,0.05835333333333333,0.06295666666666666,0.07297,0.06854333333333333,0.03097,0.11863333333333333,0.22869,0.22532333333333332,0.19133666666666665,0.16752666666666666,0.06849,0.0,0.0,0.0,0.0,0.16132666666666667,0.23846,0.22761,0.15997,0.11133666666666667,0.07087333333333333,0.03021333333333333,0.00021,0.0,0.0,0.15445333333333333,0.45780666666666664,0.2491,0.10414,0.030906666666666666,0.0035933333333333334,0.0,0.0,0.0,0.0,0.38142333333333334,0.5938766666666667,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.off,Plier,0.30538666666666664,0.18779,0.09230666666666666,0.0629,0.05297,0.05325666666666667,0.062303333333333336,0.07009,0.07393333333333334,0.03906333333333333,0.09589666666666667,0.29058666666666666,0.22811666666666666,0.19927,0.17279,0.01334,0.0,0.0,0.0,0.0,0.16970333333333334,0.29054,0.20420333333333332,0.14927666666666667,0.10991666666666666,0.05674666666666667,0.019443333333333333,0.00017,0.0,0.0,0.17831333333333332,0.5183333333333333,0.23655333333333334,0.06620333333333334,0.0005966666666666667,0.0,0.0,0.0,0.0,0.0,0.48988,0.5098333333333334,0.0002866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.off,Plier,0.2716166666666667,0.20036,0.10392666666666667,0.07212666666666667,0.06139666666666667,0.06209,0.06383333333333334,0.06400333333333333,0.06626333333333333,0.034383333333333335,0.09103,0.29323333333333335,0.21466666666666667,0.19857666666666668,0.17454333333333333,0.02795,0.0,0.0,0.0,0.0,0.15691,0.2733466666666667,0.22923,0.15303333333333333,0.10920666666666666,0.05699,0.021103333333333335,0.00018,0.0,0.0,0.15876666666666667,0.47802333333333336,0.24801333333333334,0.1005,0.014696666666666667,0.0,0.0,0.0,0.0,0.0,0.41502333333333336,0.57884,0.006136666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.off,Plier,0.25437,0.20152333333333333,0.11385,0.0797,0.06926333333333333,0.06638333333333334,0.061206666666666666,0.060513333333333336,0.06241666666666667,0.030773333333333333,0.09032333333333334,0.28914,0.2062,0.19359666666666667,0.18169666666666667,0.03904333333333333,0.0,0.0,0.0,0.0,0.15009333333333333,0.24440333333333333,0.25662666666666667,0.15946666666666667,0.10774333333333333,0.05843,0.023116666666666667,0.00012,0.0,0.0,0.14451333333333333,0.4556233333333333,0.2524266666666667,0.11226333333333334,0.03499666666666667,0.00017666666666666666,0.0,0.0,0.0,0.0,0.3702433333333333,0.6084766666666667,0.02128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.off,Plier,0.24441,0.19957666666666668,0.12074666666666667,0.08561333333333333,0.07393,0.06720666666666666,0.059296666666666664,0.05882333333333333,0.05953666666666667,0.03086,0.09533666666666667,0.26707333333333333,0.22261,0.19057,0.17313666666666666,0.05127333333333333,0.0,0.0,0.0,0.0,0.14438666666666666,0.23070666666666667,0.26677666666666666,0.16579333333333332,0.11142,0.05758,0.023213333333333332,0.00012333333333333334,0.0,0.0,0.13467,0.4406966666666667,0.25382,0.12306333333333333,0.04560666666666666,0.0021433333333333335,0.0,0.0,0.0,0.0,0.34586,0.6181166666666666,0.03602333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.off,Plier,0.22698,0.17859666666666665,0.14322,0.11137,0.08542,0.06602333333333334,0.05481,0.05316,0.05376333333333334,0.026656666666666665,0.07087666666666667,0.22922333333333333,0.21419666666666667,0.19339333333333333,0.16549333333333333,0.12681666666666666,0.0,0.0,0.0,0.0,0.12018666666666666,0.18498,0.21444333333333335,0.23658333333333334,0.14023333333333332,0.06557333333333333,0.03118,0.00682,0.0,0.0,0.09804333333333333,0.3652433333333333,0.26260666666666665,0.14588,0.08652,0.03686333333333333,0.004843333333333333,0.0,0.0,0.0,0.26328,0.6019366666666667,0.13473,5.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0
218.off,Plier,0.22657333333333332,0.17392,0.14890666666666666,0.11512666666666667,0.08275666666666667,0.06496,0.05543,0.05314,0.0521,0.027086666666666665,0.06746666666666666,0.19187333333333334,0.19725666666666666,0.18201,0.17174666666666666,0.17485,0.014796666666666666,0.0,0.0,0.0,0.10777,0.16871,0.18397666666666668,0.20669666666666667,0.19864333333333334,0.07743333333333334,0.038713333333333336,0.015126666666666667,0.00293,0.0,0.08082666666666667,0.32669,0.2689533333333333,0.15025,0.09788666666666666,0.055086666666666666,0.0191,0.0012066666666666667,0.0,0.0,0.22122666666666665,0.58,0.19650333333333334,0.00227,0.0,0.0,0.0,0.0,0.0,0.0
219.off,Plier,0.23361666666666667,0.19113666666666668,0.13338,0.09735,0.07404,0.0643,0.0657,0.06144,0.053033333333333335,0.026003333333333333,0.08424,0.23512,0.22117,0.16124,0.14693333333333333,0.14291,0.008386666666666667,0.0,0.0,0.0,0.12154333333333334,0.19577,0.22107,0.18875333333333333,0.14065666666666668,0.08376333333333333,0.04262666666666667,0.005556666666666666,0.00026,0.0,0.10449333333333333,0.36046,0.2712233333333333,0.15307333333333334,0.07055,0.02761,0.009713333333333333,0.00277,0.00010666666666666667,0.0,0.2974,0.5832933333333333,0.11860333333333334,0.0007033333333333334,0.0,0.0,0.0,0.0,0.0,0.0
220.off,Plier,0.2563533333333333,0.18509333333333333,0.12355,0.08780666666666667,0.06875666666666666,0.06474,0.06541,0.06107666666666667,0.05738666666666667,0.029826666666666668,0.05602666666666667,0.24699,0.23633666666666667,0.17425666666666667,0.15521333333333334,0.12793,0.003246666666666667,0.0,0.0,0.0,0.12893,0.21941333333333332,0.20013666666666666,0.17620666666666668,0.15308333333333332,0.07960333333333333,0.037983333333333334,0.004533333333333334,0.00011,0.0,0.11446333333333333,0.39042333333333334,0.27147666666666664,0.13046333333333332,0.060616666666666666,0.02459333333333333,0.0072,0.0007633333333333333,0.0,0.0,0.31024666666666667,0.5976433333333333,0.09188333333333333,0.00022666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
141.off,Table,0.14992333333333333,0.15505666666666668,0.19239333333333333,0.1667,0.12353,0.0887,0.05058,0.03384,0.024876666666666665,0.0144,0.0,0.0,0.02901,0.40047333333333335,0.17228666666666667,0.39823,0.0,0.0,0.0,0.0,0.06696333333333333,0.09827,0.09057666666666667,0.19029666666666667,0.21436666666666668,0.18680333333333332,0.11368666666666667,0.03771,0.0013266666666666667,0.0,0.051223333333333336,0.15061,0.16897,0.14823666666666666,0.20235666666666666,0.20609,0.06994,0.0025733333333333333,0.0,0.0,0.07349,0.3083066666666667,0.30846,0.14325666666666667,0.14365333333333333,0.02280333333333333,3e-05,0.0,0.0,0.0
142.off,Table,0.18833666666666668,0.18891666666666668,0.14054,0.11777,0.11062333333333334,0.09256,0.07065,0.04946,0.02995,0.011193333333333333,0.0005066666666666667,0.02443,0.32009,0.27973,0.3703166666666667,0.004926666666666667,0.0,0.0,0.0,0.0,0.11236333333333333,0.16953333333333334,0.21629666666666666,0.13504,0.19496,0.12818666666666667,0.04346,0.00016,0.0,0.0,0.08161666666666667,0.24113,0.2694066666666667,0.2657466666666667,0.14141333333333334,0.0006866666666666667,0.0,0.0,0.0,0.0,0.20856666666666668,0.5047866666666667,0.27891,0.007736666666666667,0.0,0.0,0.0,0.0,0.0,0.0
143.off,Table,0.19599,0.18433666666666668,0.14930333333333334,0.11516666666666667,0.10176333333333333,0.08320666666666666,0.06629666666666667,0.05029666666666667,0.03631,0.01733,0.00274,0.03855,0.36769,0.3284433333333333,0.25598666666666664,0.00659,0.0,0.0,0.0,0.0,0.11755666666666667,0.14958333333333335,0.23902,0.18101333333333333,0.18215333333333333,0.09941666666666667,0.030996666666666665,0.00026,0.0,0.0,0.09749666666666666,0.2645133333333333,0.26070666666666664,0.25427333333333335,0.12206,0.00095,0.0,0.0,0.0,0.0,0.3193666666666667,0.54586,0.1332,0.0015733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
144.off,Table,0.15910666666666667,0.16273,0.17615666666666666,0.13546666666666668,0.13499333333333333,0.10454,0.060866666666666666,0.03903,0.021486666666666668,0.0056233333333333335,0.0,0.0014833333333333332,0.00358,0.20951666666666666,0.7673433333333334,0.018076666666666668,0.0,0.0,0.0,0.0,0.09135,0.11520333333333334,0.09146333333333333,0.16487333333333334,0.18519333333333332,0.24413,0.10712,0.0006666666666666666,0.0,0.0,0.06334333333333333,0.16439666666666666,0.17824333333333334,0.19058333333333333,0.18928666666666666,0.18504333333333334,0.029103333333333332,0.0,0.0,0.0,0.13269,0.49797,0.17803,0.18424666666666667,0.007063333333333333,0.0,0.0,0.0,0.0,0.0
145.off,Table,0.11064333333333333,0.13071333333333332,0.23831333333333332,0.17836,0.15160333333333334,0.10707666666666667,0.049686666666666664,0.021023333333333335,0.008896666666666667,0.003683333333333333,0.00101,0.0,0.0005,0.0024833333333333335,0.44592,0.3178566666666667,0.09120666666666667,0.08156,0.05946333333333333,0.0,0.052213333333333334,0.06224,0.06771666666666666,0.07714666666666667,0.14898333333333333,0.20441333333333334,0.22808,0.12057,0.038636666666666666,0.0,0.023716666666666667,0.07998666666666666,0.10125666666666666,0.12241333333333333,0.14291333333333334,0.16778,0.22939666666666667,0.12286,0.009676666666666667,0.0,0.0197,0.10810333333333333,0.19021666666666667,0.23326666666666668,0.20947,0.17839,0.05341,0.007443333333333333,0.0,0.0
146.off,Table,0.10039666666666666,0.17032666666666665,0.22458333333333333,0.18286333333333332,0.12860333333333332,0.08680333333333333,0.05350333333333333,0.03202,0.0163,0.0046,0.0005533333333333333,0.018516666666666667,0.13994,0.30468666666666666,0.19634,0.25321,0.08675333333333334,0.0,0.0,0.0,0.038873333333333336,0.08304666666666667,0.13098666666666667,0.20675333333333334,0.24232333333333334,0.18308,0.09052666666666667,0.023473333333333332,0.0009366666666666667,0.0,0.01464,0.09680666666666667,0.17284666666666668,0.21826666666666666,0.24287666666666666,0.18049666666666667,0.0664,0.007646666666666667,2e-05,0.0,0.030073333333333334,0.17764666666666667,0.3110833333333333,0.2918866666666667,0.15012666666666666,0.036963333333333334,0.00222,0.0,0.0,0.0
