Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
136.off,Octopus,0.28238106481131714,0.009650319068753207,-0.3943114061266743,-0.7757729147366886,-0.22053444029924013,-0.6344499894335209,-0.3300301302538798,0.059333042723523736,0.04857641178491568,0.4165024525792211,-0.4121879688306855,-0.5692415832889559,0.10475666666666666,0.20424,0.19829000000000002,0.16216,0.11995666666666667,0.08636333333333332,0.06062000000000001,0.03798,0.019576666666666662,0.006056666666666667,0.02078666666666666,0.17636,0.37973666666666667,0.24072,0.15115,0.031246666666666662,0.0,0.0,0.0,0.0,0.06331333333333332,0.20057,0.2922833333333333,0.25399666666666665,0.14920666666666665,0.03599,0.004586666666666667,5.333333333333333e-05,0.0,0.0,0.04316333333333333,0.2292933333333333,0.3447266666666667,0.2740733333333333,0.09645333333333334,0.012263333333333331,2.666666666666667e-05,0.0,0.0,0.0,0.10588,0.43624666666666667,0.36357333333333336,0.08862666666666667,0.0056633333333333345,1e-05,0.0,0.0,0.0,0.0
137.off,Octopus,-0.3568731061455763,-0.3571821158838125,-0.3783363550046928,0.9251483626195778,-0.2545252329607733,-0.6495457168857057,-0.8718522092686314,0.5059118208465907,0.3700871677894372,0.5485538106786092,-0.8530720788578776,-0.490733788840076,0.12396666666666667,0.19600666666666666,0.19278,0.15270999999999998,0.11721666666666665,0.08732333333333334,0.059123333333333326,0.03863666666666666,0.023969999999999998,0.008266666666666667,0.016796666666666668,0.19754666666666668,0.35130666666666666,0.18988333333333327,0.15471666666666667,0.06787,0.02188,0.0,0.0,0.0,0.06681333333333334,0.18655333333333327,0.26588666666666666,0.2332666666666667,0.17567333333333332,0.05590333333333333,0.013506666666666669,0.002396666666666667,0.0,0.0,0.05451333333333333,0.22276999999999997,0.31954,0.25182666666666664,0.11238333333333334,0.033846666666666664,0.005113333333333333,6.6666666666666675e-06,0.0,0.0,0.11049,0.4157033333333333,0.3419066666666667,0.11237666666666668,0.01839,0.0011333333333333336,0.0,0.0,0.0,0.0
138.off,Octopus,-0.31171958760065976,-0.28051592609743325,-0.4905009157199528,1.8194461736007408,0.05491306108427358,-0.6078734199161872,-0.7416639426284092,1.0319716206726548,1.0101092895749395,1.074641553442606,-0.8530720788578776,-0.6163883460138909,0.12116333333333333,0.20723000000000003,0.18828,0.14573,0.11432333333333332,0.08868333333333334,0.06448,0.04152666666666667,0.02215333333333333,0.00643,0.0,0.11216333333333334,0.35152,0.20897333333333332,0.16272333333333333,0.15803333333333333,0.006586666666666667,0.0,0.0,0.0,0.050383333333333336,0.15796666666666667,0.2461466666666667,0.24309666666666666,0.16217666666666666,0.08642000000000001,0.04575,0.007906666666666666,0.00015333333333333334,0.0,0.03381666666666667,0.16636333333333336,0.3028933333333333,0.2948266666666667,0.15120333333333333,0.04423666666666667,0.006613333333333333,4.6666666666666665e-05,0.0,0.0,0.07103333333333334,0.3568133333333333,0.40155,0.14654333333333333,0.023366666666666668,0.0006933333333333332,0.0,0.0,0.0,0.0
139.off,Octopus,-0.505564331420556,-0.4856770049427721,-0.06351594745285064,0.18406801281420493,-0.6294512021062034,-0.3020321030406706,-0.8011313125957906,0.010061951613301071,-0.4521633702524728,-0.661049087592778,-0.8824643528596904,0.6429892660895655,0.16036666666666666,0.20752333333333334,0.16927333333333333,0.12823666666666667,0.09724666666666666,0.07492333333333333,0.061023333333333325,0.04712,0.03721333333333333,0.017073333333333333,0.056010000000000004,0.31189,0.2287966666666667,0.18130333333333332,0.18008333333333335,0.03659,0.005326666666666667,0.0,0.0,0.0,0.08552,0.2416366666666667,0.2799533333333333,0.21297,0.11746666666666665,0.04936,0.012246666666666666,0.0008466666666666668,0.0,0.0,0.08275333333333333,0.31993666666666665,0.32445999999999997,0.19167333333333333,0.06461333333333333,0.014433333333333331,0.0020966666666666673,3.333333333333333e-05,0.0,0.0,0.22923000000000002,0.56363,0.19103333333333333,0.016026666666666668,8e-05,0.0,0.0,0.0,0.0,0.0
140.off,Octopus,-0.344816439708985,-0.4014342298730369,-0.20469908613875096,-0.014252618035156026,-0.5091637508701519,-0.5155833099432486,-0.8335181754108815,0.07780289426564141,-0.06012363788891701,0.15276721609584276,-1.058817996870567,-0.3831506598064821,0.13414666666666664,0.20829333333333333,0.18367666666666665,0.14253,0.10492666666666667,0.07969,0.060153333333333336,0.04589666666666667,0.030226666666666662,0.010459999999999999,0.034910000000000004,0.3186,0.22608000000000003,0.20747333333333332,0.18758333333333327,0.02535333333333333,0.0,0.0,0.0,0.0,0.07566333333333332,0.22841,0.30107666666666666,0.21830666666666668,0.12533,0.04143,0.009246666666666669,0.0005366666666666666,0.0,0.0,0.06472,0.2866733333333333,0.34736333333333336,0.21518,0.07207666666666666,0.01329,0.0006966666666666666,0.0,0.0,0.0,0.16800666666666667,0.5211366666666667,0.26961,0.04058,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0
201.off,Plier,-0.8570966590639084,-0.5802023390769776,-0.2297886510861269,-0.024115723881812115,-0.4817122811860183,1.916924757230824,-0.20819675528056655,-0.8351278694386682,-0.9756261965142468,-1.4324220881159198,0.14626523720375784,2.2406138944497083,0.2486866666666667,0.17961,0.12654666666666667,0.09661,0.0811,0.06555333333333334,0.056720000000000007,0.055760000000000004,0.059863333333333324,0.02955,0.08184333333333334,0.2301733333333333,0.21059,0.18896666666666667,0.23635666666666666,0.052070000000000005,0.0,0.0,0.0,0.0,0.13277333333333333,0.21725,0.20504333333333333,0.22994,0.11065,0.06979333333333332,0.03191,0.00264,0.0,0.0,0.11223333333333334,0.4084566666666667,0.2714733333333333,0.12923666666666667,0.05697333333333333,0.02089333333333333,0.0007333333333333332,0.0,0.0,0.0,0.2579633333333333,0.6593566666666667,0.08267999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.off,Plier,-0.8542024834529589,-0.5800918243256149,-0.22074387049979632,0.3809230731824045,-0.4918758007290024,1.804539626715379,-0.3067109350464681,-0.6689372232079561,-0.9326647684119904,-1.4112669488033962,0.2932266072128219,2.5029019437918736,0.2433066666666667,0.17992666666666668,0.13095666666666667,0.10120666666666668,0.08225666666666667,0.06549333333333332,0.05527666666666667,0.054316666666666666,0.058373333333333326,0.028886666666666668,0.07760333333333333,0.23640666666666665,0.21218333333333333,0.16530666666666666,0.2281566666666667,0.08034333333333334,0.0,0.0,0.0,0.0,0.13017333333333336,0.20809333333333327,0.20426666666666668,0.22230666666666668,0.13006666666666666,0.06683,0.03324333333333333,0.00502,0.0,0.0,0.10770999999999999,0.3942433333333333,0.2685266666666667,0.13476,0.06481,0.026206666666666663,0.003743333333333333,0.0,0.0,0.0,0.2448966666666667,0.6462,0.10889333333333333,1e-05,0.0,0.0,0.0,0.0,0.0,0.0
203.off,Plier,-0.8339468865406172,-0.5748372393346989,-0.21223088123929934,0.7561442650696569,-0.5011630316003094,1.733805301799055,-0.35500037842162097,-0.4843405540710615,-0.8817981649088192,-1.3831200138602,-0.05948068080893181,2.7384578810984475,0.2393066666666667,0.17272666666666667,0.13782666666666665,0.1084,0.08267333333333332,0.06577000000000001,0.05393666666666667,0.0553,0.056493333333333326,0.027566666666666663,0.06727666666666668,0.20501999999999998,0.21068,0.19789333333333334,0.20419333333333334,0.11493666666666667,0.0,0.0,0.0,0.0,0.12233,0.19628333333333334,0.19899,0.20313333333333333,0.16543333333333332,0.0743,0.03410333333333333,0.005426666666666666,0.0,0.0,0.09621666666666667,0.3706466666666667,0.27054333333333336,0.14072333333333334,0.07852666666666666,0.03533666666666667,0.008,6.6666666666666675e-06,0.0,0.0,0.21828333333333333,0.6419866666666667,0.13957,0.00016,0.0,0.0,0.0,0.0,0.0,0.0
204.off,Plier,-0.8502592420619062,-0.5774727206422879,-0.23823392762016465,-0.8006426400253381,-0.4719345588004671,2.9403807927552563,-0.06417053923891658,-0.6949595161266119,-0.978464395861394,-1.5412646040362972,-0.17704977681618306,3.4503110857099313,0.25739,0.19638,0.11812333333333333,0.07730666666666666,0.06733333333333333,0.06284666666666666,0.06612,0.06646333333333332,0.059856666666666676,0.02818,0.08703666666666666,0.2442466666666667,0.18943666666666667,0.19711666666666666,0.16461333333333333,0.11755,0.0,0.0,0.0,0.0,0.14658333333333334,0.20588,0.21516,0.19621333333333327,0.11371333333333332,0.07921333333333333,0.042916666666666665,0.00032,0.0,0.0,0.13254666666666667,0.4111066666666667,0.2447133333333333,0.12810333333333335,0.06203666666666665,0.01975,0.0017433333333333333,0.0,0.0,0.0,0.3097066666666667,0.62446,0.06583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.off,Plier,-0.8237634783664728,-0.5720454621281953,-0.20948204263709866,0.3268311626601028,-0.5041060821822554,1.9707859482578511,-0.08595002365227797,-0.5880408371815355,-0.9192065889429484,-1.4251654670700096,-0.3827956948288727,2.7918619565757097,0.22976,0.18722666666666668,0.13731333333333334,0.10269,0.08378,0.06681333333333334,0.05554666666666667,0.054920000000000004,0.05483333333333333,0.027116666666666667,0.08406333333333334,0.25175,0.21672333333333327,0.19219,0.13682666666666668,0.11844666666666667,0.0,0.0,0.0,0.0,0.12777666666666668,0.20369,0.23724666666666666,0.22209666666666664,0.11579333333333333,0.060683333333333325,0.028256666666666663,0.004456666666666667,0.0,0.0,0.11122666666666667,0.39466999999999997,0.26171,0.13774333333333333,0.07221333333333334,0.02190333333333333,0.0005333333333333334,0.0,0.0,0.0,0.29602,0.6099933333333334,0.09398666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.off,Plier,-0.8095692591888208,-0.5687763122615127,-0.19824707939782524,1.0447210611372977,-0.5158620161984491,1.6849926657973668,-0.3658750825649093,-0.3284531616622828,-0.8460821541890401,-1.3826136897712131,-0.3534034208270599,3.0856329783524465,0.23407666666666666,0.17343,0.13823666666666667,0.11254000000000002,0.08397666666666667,0.06626,0.053570000000000007,0.05503333333333333,0.05466666666666667,0.028210000000000002,0.062029999999999995,0.21114666666666668,0.21286333333333327,0.18925666666666666,0.17951333333333333,0.14519,0.0,0.0,0.0,0.0,0.11925666666666665,0.18699666666666667,0.20269666666666664,0.18620333333333333,0.18442666666666666,0.07808333333333334,0.03424666666666667,0.00809,0.0,0.0,0.09241,0.3598266666666667,0.2687033333333333,0.14269666666666667,0.08356333333333334,0.039516666666666665,0.012823333333333334,0.00045999999999999996,0.0,0.0,0.21317333333333333,0.6307566666666666,0.15551666666666664,0.0005533333333333333,0.0,0.0,0.0,0.0,0.0,0.0
207.off,Plier,-0.7529281879771795,-0.5521898129031132,-0.1901159676767552,1.5122991151208238,-0.5241064194988546,1.5638225923114015,-0.2868086194116095,-0.12536967208604655,-0.7999749139818083,-1.3830806669188642,-0.23583432481980865,3.54625121645198,0.2349233333333333,0.16983666666666666,0.13981333333333335,0.11820333333333333,0.08400666666666666,0.06285,0.05445,0.05444333333333334,0.05400666666666667,0.02746666666666667,0.04768666666666667,0.18835333333333332,0.21530333333333332,0.1918733333333333,0.18230666666666667,0.17447666666666667,0.0,0.0,0.0,0.0,0.11619333333333333,0.17409666666666668,0.19481333333333334,0.17556333333333332,0.18007,0.11076333333333334,0.03740333333333333,0.010883333333333332,0.00021333333333333333,0.0,0.0868,0.34126999999999996,0.2676866666666667,0.14256,0.09277,0.04793666666666667,0.01878,0.002196666666666666,0.0,0.0,0.19425333333333333,0.6178933333333333,0.18653333333333333,0.00132,0.0,0.0,0.0,0.0,0.0,0.0
208.off,Plier,-0.6553106597403969,-0.5238265207965069,-0.16200894526673132,2.2302705969327348,-0.551023098226595,1.6232031487098364,-0.2684434316835691,0.17353508056811873,-0.7111248285922716,-1.3389180350045202,-0.14765750281437026,3.830730629123253,0.23116666666666666,0.1749,0.14149,0.11362,0.08177000000000001,0.06369333333333334,0.059233333333333325,0.05486333333333333,0.0524,0.026863333333333333,0.057913333333333324,0.19487000000000002,0.20097333333333334,0.16505,0.17142000000000002,0.17897333333333335,0.0308,0.0,0.0,0.0,0.10962000000000001,0.17168333333333333,0.18750999999999998,0.18148,0.15876333333333334,0.12600999999999998,0.04802,0.014796666666666666,0.0021166666666666673,0.0,0.08033333333333334,0.3267266666666667,0.27225,0.14492333333333332,0.09433333333333334,0.052443333333333335,0.022936666666666668,0.005983333333333334,7e-05,0.0,0.18528666666666666,0.5972633333333334,0.2127433333333333,0.004706666666666665,0.0,0.0,0.0,0.0,0.0,0.0
209.off,Plier,-0.6819385452419241,-0.5319977526944779,-0.16683842382751676,1.9282585173271345,-0.5465642902437129,2.068495358755672,-0.2687863408675489,0.14815632024015482,-0.7259168873408296,-1.3578554623421302,-0.3827956948288727,3.9373849897776414,0.2320833333333333,0.17904666666666666,0.14046,0.10799333333333333,0.07857333333333333,0.06528333333333332,0.06144666666666666,0.05671,0.05167666666666667,0.026726666666666662,0.06019,0.21764333333333333,0.20154333333333327,0.16598,0.14948,0.17065666666666668,0.034506666666666665,0.0,0.0,0.0,0.11208333333333333,0.17679666666666666,0.19565,0.18676666666666664,0.15217333333333333,0.10842666666666667,0.05310666666666667,0.013890000000000001,0.0011066666666666666,0.0,0.08532999999999999,0.33616,0.2700233333333333,0.14417,0.09101000000000001,0.048003333333333335,0.020116666666666668,0.0051733333333333345,1.3333333333333333e-05,0.0,0.19814333333333334,0.6054633333333334,0.19275333333333333,0.00364,0.0,0.0,0.0,0.0,0.0,0.0
210.off,Plier,-0.7409581016312073,-0.5475938065032492,-0.19818114726703606,0.8247081900250017,-0.5159297413127419,2.160947459282749,-0.2239286989585955,-0.18035728178564375,-0.8152348813158187,-1.3898417966016965,-0.14765750281437026,3.4768170548087887,0.23540666666666665,0.18653,0.13669,0.09671,0.07340666666666666,0.06759,0.06475,0.06005333333333333,0.052513333333333335,0.02635,0.06537333333333334,0.25738,0.18588333333333332,0.18012,0.16553333333333334,0.14570999999999998,0.0,0.0,0.0,0.0,0.12429333333333335,0.19655,0.20900666666666667,0.19254333333333332,0.14613666666666664,0.08190333333333333,0.04359333333333333,0.005973333333333333,0.0,0.0,0.09994,0.37116,0.26699333333333336,0.13853,0.07743333333333334,0.03444666666666667,0.01061,0.0008866666666666668,0.0,0.0,0.23388666666666666,0.61852,0.14672333333333334,0.0008699999999999999,0.0,0.0,0.0,0.0,0.0,0.0
211.off,Plier,-0.8063650369300657,-0.5668155112808728,-0.2094628329480344,-0.1609586221920727,-0.5041265550390934,2.6693353107724302,-0.10703278913359222,-0.4682462315445782,-0.9188382229467454,-1.4994484498205165,-0.5885416128415624,3.710020375288301,0.2444733333333333,0.19227333333333327,0.1301,0.08616,0.07109333333333333,0.06476333333333334,0.06324666666666667,0.06404,0.05601333333333333,0.027836666666666662,0.07566,0.26845,0.19577333333333333,0.1904,0.15940666666666667,0.11030999999999999,0.0,0.0,0.0,0.0,0.13534000000000002,0.21209333333333333,0.22494,0.19175666666666666,0.12410999999999998,0.07328666666666668,0.03682333333333333,0.00165,0.0,0.0,0.12021333333333335,0.4021533333333333,0.2549266666666667,0.13176666666666667,0.06471666666666667,0.022183333333333333,0.00404,0.0,0.0,0.0,0.29006666666666664,0.6282933333333334,0.08162333333333334,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0
212.off,Plier,-0.8790610180576889,-0.5820741975047871,-0.2844096561210733,-0.7992475480177926,-0.412968244063236,2.9637540545316217,0.1605014209748044,-0.9947287282879976,-1.0459514729649009,-1.5729994233593434,-0.3827956948288727,2.810751889608683,0.28239000000000003,0.19725666666666666,0.10160666666666666,0.06679,0.058163333333333324,0.058353333333333327,0.06295666666666666,0.07297000000000001,0.06854333333333333,0.030969999999999998,0.11863333333333333,0.22869,0.2253233333333333,0.19133666666666665,0.16752666666666666,0.06849,0.0,0.0,0.0,0.0,0.16132666666666667,0.23845999999999998,0.22760999999999998,0.15997,0.11133666666666668,0.07087333333333333,0.03021333333333333,0.00021,0.0,0.0,0.15445333333333333,0.4578066666666666,0.2491,0.10414000000000001,0.030906666666666662,0.003593333333333333,0.0,0.0,0.0,0.0,0.3814233333333333,0.5938766666666667,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.off,Plier,-0.8413767808132903,-0.5759472259194669,-0.22515468359230706,-0.8020918383471755,-0.4869583687906024,3.3415695134980616,1.5063994215151972,-1.5003498075971191,-1.1558987440743755,-1.6527609133896586,0.4107957032200731,1.6817739181051794,0.30538666666666664,0.18779,0.09230666666666666,0.0629,0.05297,0.05325666666666667,0.062303333333333336,0.07009,0.07393333333333334,0.03906333333333333,0.09589666666666667,0.29058666666666666,0.22811666666666666,0.19927,0.17279,0.013340000000000001,0.0,0.0,0.0,0.0,0.16970333333333334,0.29054,0.20420333333333326,0.14927666666666667,0.10991666666666666,0.056746666666666674,0.01944333333333333,0.00016999999999999999,0.0,0.0,0.17831333333333332,0.5183333333333333,0.2365533333333333,0.06620333333333334,0.0005966666666666668,0.0,0.0,0.0,0.0,0.0,0.48988000000000004,0.5098333333333334,0.0002866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.off,Plier,-0.8594414440506196,-0.5807073337854023,-0.2320220992014244,-0.8020650155491363,-0.4791540137472522,2.844882997944267,0.8042214532016477,-1.323662533414898,-1.1113777228445691,-1.5839556917048805,0.05808841519831943,1.8430287173703912,0.2716166666666667,0.20035999999999998,0.10392666666666668,0.07212666666666667,0.061396666666666676,0.06209,0.06383333333333334,0.06400333333333333,0.06626333333333333,0.03438333333333333,0.09103,0.2932333333333333,0.21466666666666667,0.19857666666666668,0.17454333333333333,0.02795,0.0,0.0,0.0,0.0,0.15691,0.2733466666666667,0.22923000000000002,0.15303333333333333,0.10920666666666666,0.05699,0.02110333333333333,0.00018,0.0,0.0,0.15876666666666667,0.4780233333333334,0.2480133333333333,0.1005,0.014696666666666669,0.0,0.0,0.0,0.0,0.0,0.41502333333333336,0.5788399999999999,0.006136666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.off,Plier,-0.8574239915399214,-0.5809523163410639,-0.2217312870143532,-0.8017866090991702,-0.4907813252006963,2.5026018253163893,0.4409032989530057,-1.1532136036349985,-1.0669415667171898,-1.53017418861783,-0.17704977681618306,2.0173110767990576,0.25437,0.20152333333333333,0.11385,0.0797,0.06926333333333333,0.06638333333333334,0.06120666666666666,0.060513333333333336,0.062416666666666676,0.03077333333333333,0.09032333333333334,0.28914,0.2062,0.19359666666666667,0.18169666666666667,0.03904333333333333,0.0,0.0,0.0,0.0,0.15009333333333333,0.2444033333333333,0.2566266666666667,0.15946666666666667,0.10774333333333333,0.058429999999999996,0.023116666666666667,0.00011999999999999999,0.0,0.0,0.14451333333333333,0.4556233333333333,0.2524266666666667,0.11226333333333334,0.03499666666666667,0.00017666666666666666,0.0,0.0,0.0,0.0,0.3702433333333333,0.6084766666666667,0.02128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.off,Plier,-0.8560550383086986,-0.580889866876272,-0.2175334594288136,-0.8019449559495391,-0.4954092860757216,2.3569796952227757,0.2463623007424273,-1.0254914742585806,-1.035181230612669,-1.5051997947572562,-0.4415802428324983,2.216369414814608,0.24441,0.19957666666666668,0.12074666666666667,0.08561333333333332,0.07393,0.06720666666666666,0.05929666666666665,0.058823333333333325,0.059536666666666675,0.030860000000000002,0.09533666666666668,0.2670733333333333,0.22261,0.19057000000000002,0.17313666666666666,0.05127333333333333,0.0,0.0,0.0,0.0,0.14438666666666666,0.2307066666666667,0.26677666666666666,0.16579333333333332,0.11142,0.05757999999999999,0.02321333333333333,0.00012333333333333334,0.0,0.0,0.13467,0.4406966666666667,0.25382,0.12306333333333333,0.04560666666666666,0.002143333333333333,0.0,0.0,0.0,0.0,0.34586,0.6181166666666666,0.03602333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.off,Plier,-0.7552564117554701,-0.5540118061020636,-0.1788779391339557,1.036282154795087,-0.5351539838170639,1.823667582234912,-0.036263741717733285,-0.30845265689478363,-0.8529135293722812,-1.4126158280409364,-0.7355029828506264,3.3639307845069246,0.22698000000000002,0.17859666666666665,0.14322000000000001,0.11137000000000001,0.08542000000000001,0.06602333333333334,0.054810000000000005,0.05316,0.05376333333333334,0.026656666666666662,0.07087666666666667,0.2292233333333333,0.21419666666666667,0.19339333333333333,0.16549333333333333,0.12681666666666666,0.0,0.0,0.0,0.0,0.12018666666666665,0.18498,0.21444333333333332,0.2365833333333333,0.14023333333333332,0.06557333333333333,0.031180000000000003,0.0068200000000000005,0.0,0.0,0.09804333333333333,0.3652433333333333,0.26260666666666665,0.14587999999999998,0.08652,0.03686333333333333,0.004843333333333333,0.0,0.0,0.0,0.26328,0.6019366666666667,0.13473,5.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0
218.off,Plier,-0.6552828697916202,-0.5246492933797234,-0.1548236293071015,2.438253663018912,-0.557536166459422,1.5086200291559404,-0.09636520388214824,0.1683761409094272,-0.7164285811729543,-1.3476399535662205,-0.4709725168343111,3.8932386504805,0.2265733333333333,0.17392,0.14890666666666666,0.11512666666666667,0.08275666666666667,0.06496,0.05542999999999999,0.05314,0.0521,0.02708666666666666,0.06746666666666666,0.1918733333333333,0.19725666666666666,0.18200999999999998,0.17174666666666666,0.17485,0.014796666666666666,0.0,0.0,0.0,0.10777,0.16871,0.18397666666666668,0.20669666666666667,0.19864333333333334,0.07743333333333334,0.038713333333333336,0.015126666666666668,0.00293,0.0,0.08082666666666667,0.32669000000000004,0.2689533333333333,0.15025,0.09788666666666666,0.055086666666666666,0.0191,0.0012066666666666669,0.0,0.0,0.22122666666666665,0.58,0.19650333333333334,0.00227,0.0,0.0,0.0,0.0,0.0,0.0
219.off,Plier,-0.7900061831398946,-0.5731534775052916,-0.06902090191401722,1.972299085431456,-0.6256142484751646,2.704387570677905,-0.5379774146123694,-0.4044709011930431,-0.8836275955391818,-1.4384839174561184,0.11687296320194505,3.3425658315541384,0.2336166666666667,0.19113666666666668,0.13338,0.09735,0.07404,0.0643,0.0657,0.061439999999999995,0.053033333333333335,0.02600333333333333,0.08424,0.23512,0.22116999999999998,0.16124000000000002,0.14693333333333333,0.14290999999999998,0.008386666666666667,0.0,0.0,0.0,0.12154333333333335,0.19577,0.22107,0.18875333333333333,0.14065666666666668,0.08376333333333333,0.04262666666666667,0.0055566666666666655,0.00026000000000000003,0.0,0.10449333333333333,0.36046,0.2712233333333333,0.15307333333333334,0.07055,0.027610000000000003,0.00971333333333333,0.00277,0.00010666666666666668,0.0,0.2974,0.5832933333333333,0.11860333333333335,0.0007033333333333334,0.0,0.0,0.0,0.0,0.0,0.0
220.off,Plier,-0.7563798069685308,-0.5644394834254844,-0.0590262299495601,1.744081998332536,-0.6325391535135317,2.8816578032826605,-0.3657443008538244,-0.5751487475602076,-0.92371395028119,-1.4474186990226785,-0.3240111468252471,2.9887908940456462,0.2563533333333333,0.18509333333333333,0.12355,0.08780666666666667,0.06875666666666666,0.06473999999999999,0.06541,0.061076666666666675,0.057386666666666676,0.029826666666666668,0.05602666666666667,0.24699000000000002,0.2363366666666667,0.17425666666666667,0.15521333333333334,0.12793,0.0032466666666666672,0.0,0.0,0.0,0.12893,0.21941333333333327,0.20013666666666666,0.17620666666666668,0.15308333333333332,0.07960333333333333,0.03798333333333333,0.0045333333333333345,0.00011,0.0,0.11446333333333332,0.3904233333333333,0.27147666666666664,0.13046333333333332,0.060616666666666666,0.02459333333333333,0.0072,0.0007633333333333332,0.0,0.0,0.3102466666666667,0.5976433333333333,0.09188333333333333,0.00022666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
141.off,Table,0.4334490934071205,-0.3714946994310417,1.9641885498733591,1.8846144397832612,-1.0087431644420763,-0.4756179299566976,-0.6946849901324189,1.2179620367673396,0.8983056619533691,0.7141770722120492,0.7341107172400141,-0.3669726150766189,0.14992333333333333,0.15505666666666668,0.19239333333333333,0.1667,0.12353,0.0887,0.05058,0.033839999999999995,0.02487666666666666,0.0144,0.0,0.0,0.02901,0.40047333333333335,0.17228666666666667,0.39823000000000003,0.0,0.0,0.0,0.0,0.06696333333333332,0.09827000000000001,0.09057666666666668,0.19029666666666667,0.21436666666666668,0.18680333333333327,0.11368666666666667,0.03771,0.0013266666666666667,0.0,0.051223333333333336,0.15061,0.16897,0.14823666666666666,0.20235666666666666,0.20609,0.06994,0.002573333333333333,0.0,0.0,0.07349,0.3083066666666667,0.30846,0.14325666666666667,0.14365333333333333,0.02280333333333333,2.9999999999999997e-05,0.0,0.0,0.0
142.off,Table,-0.3351441905051198,-0.564366528324311,2.974289296247292,-0.7940139778493809,-1.0462073949896908,2.0963428509991537,-0.4016539379873544,-0.6912067638799225,-0.7609140686325737,-0.8383542663056714,1.2631716492726446,0.32902480619516683,0.18833666666666668,0.18891666666666668,0.14054,0.11777,0.11062333333333334,0.09256,0.07065,0.049460000000000004,0.02995,0.011193333333333331,0.0005066666666666667,0.02443,0.32009,0.27973000000000003,0.3703166666666667,0.004926666666666667,0.0,0.0,0.0,0.0,0.11236333333333333,0.16953333333333334,0.21629666666666664,0.13504000000000002,0.19496,0.12818666666666667,0.043460000000000006,0.00016,0.0,0.0,0.08161666666666667,0.24113,0.2694066666666667,0.2657466666666667,0.14141333333333336,0.0006866666666666668,0.0,0.0,0.0,0.0,0.20856666666666668,0.5047866666666667,0.27891,0.007736666666666667,0.0,0.0,0.0,0.0,0.0,0.0
143.off,Table,-0.39282611404996737,-0.5709495183835799,2.772776087765934,-0.78860649834287,-1.040417878032311,3.8811349411407874,-0.4466420127293103,-0.7964322431967922,-0.8459057027087608,-1.0126359844595678,2.321293513337906,0.6012643811359223,0.19599,0.18433666666666668,0.14930333333333334,0.11516666666666668,0.10176333333333333,0.08320666666666666,0.06629666666666667,0.05029666666666667,0.03631,0.01733,0.00274,0.03855,0.36769,0.3284433333333333,0.25598666666666664,0.00659,0.0,0.0,0.0,0.0,0.11755666666666667,0.14958333333333335,0.23901999999999998,0.18101333333333333,0.18215333333333333,0.09941666666666668,0.030996666666666662,0.00026000000000000003,0.0,0.0,0.09749666666666666,0.2645133333333333,0.26070666666666664,0.2542733333333333,0.12205999999999999,0.00095,0.0,0.0,0.0,0.0,0.3193666666666667,0.54586,0.1332,0.0015733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
